,total_gain,total_income,total_get,total_use,num_bet,num_pass,num_hit,buy_hit_per,total_reward,n_episode
0,-1.4955812372535462,-43.999999999999545,2898.0000000000005,2942.0,551.0,1449.0,27.0,4.900181488203267,-240032.3100000002,42
0,-26.485987064983064,-860.0,2387.0,3247.0,586.0,1414.0,26.0,4.436860068259386,-245426.51000000018,43
0,-27.50330250990754,-832.8000000000002,2195.2,3028.0,562.0,1438.0,24.0,4.270462633451958,-254659.8350000003,44
0,-40.59269015475798,-1232.8,1804.2,3037.0,561.0,1439.0,22.0,3.9215686274509802,-265456.0600000002,45
0,-30.48530416951469,-891.9999999999998,2034.0000000000002,2926.0,537.0,1463.0,24.0,4.4692737430167595,-255301.9400000002,46
0,-26.366503153468813,-752.5,2101.5,2854.0,531.0,1469.0,23.0,4.3314500941619585,-259539.37000000023,47
0,-13.58785942492014,-425.3000000000002,2704.7,3130.0,563.0,1437.0,23.0,4.085257548845471,-260705.02000000025,48
0,-29.01830282861897,-872.0,2133.0,3005.0,555.0,1445.0,31.0,5.585585585585585,-220134.0950000003,49
0,-31.426282051282058,-980.5000000000005,2139.4999999999995,3120.0,583.0,1417.0,26.0,4.459691252144083,-244613.38500000018,50
0,-12.141314409132974,-393.49999999999955,2847.5000000000005,3241.0,578.0,1422.0,30.0,5.190311418685121,-225840.2100000002,51
0,-35.169847945648655,-1087.1,2003.9,3091.0,577.0,1423.0,22.0,3.8128249566724435,-264557.3700000002,52
0,-44.07555394115511,-1213.4,1539.6,2753.0,521.0,1479.0,17.0,3.262955854126679,-290329.89500000014,53
0,-11.329804829639428,-342.5,2680.5,3023.0,565.0,1435.0,23.0,4.070796460176991,-260241.4300000003,54
0,-31.736600306278703,-1036.1999999999998,2228.8,3265.0,597.0,1403.0,25.0,4.1876046901172534,-250520.48500000022,55
0,-17.10839694656488,-560.3000000000002,2714.7,3275.0,580.0,1420.0,24.0,4.137931034482759,-255803.68000000017,56
0,-26.475284003684365,-862.2999999999997,2394.7000000000003,3257.0,614.0,1386.0,25.0,4.071661237785016,-250578.67500000022,57
0,-31.432378414390413,-943.6000000000004,2058.3999999999996,3002.0,542.0,1458.0,18.0,3.3210332103321036,-284764.9800000004,58
0,-42.47450713800137,-1249.6000000000004,1692.3999999999996,2942.0,541.0,1459.0,17.0,3.1423290203327174,-289208.6000000002,59
0,-39.54665784248841,-1195.0999999999997,1826.9000000000003,3022.0,544.0,1456.0,27.0,4.963235294117647,-239722.72000000026,60
0,-70.10862409479921,-2129.9,908.1,3038.0,545.0,1455.0,13.0,2.385321100917431,-308984.1550000002,61
0,4.8439575033200555,145.9000000000001,3157.9,3012.0,547.0,1453.0,29.0,5.301645338208409,-230211.82500000013,62
0,-32.11648631444939,-1009.0999999999999,2132.9,3142.0,572.0,1428.0,27.0,4.72027972027972,-239711.17000000016,63
0,-59.71647021344376,-1874.4999999999998,1264.5000000000002,3139.0,567.0,1433.0,19.0,3.3509700176366843,-279314.48000000016,64
0,-33.403977828496906,-1024.5000000000002,2042.4999999999998,3067.0,554.0,1446.0,18.0,3.2490974729241873,-284529.0800000004,65
0,-35.211524434719195,-965.5,1776.5,2742.0,511.0,1489.0,19.0,3.7181996086105675,-280040.4500000003,66
0,-14.760527161684351,-459.2000000000003,2651.7999999999997,3111.0,569.0,1431.0,18.0,3.163444639718805,-286221.24500000017,67
0,-40.10504913588615,-1183.5000000000002,1767.4999999999998,2951.0,532.0,1468.0,20.0,3.7593984962406015,-275160.23000000033,68
0,-42.93824992683641,-1467.2000000000003,1949.7999999999997,3417.0,617.0,1383.0,26.0,4.213938411669368,-244968.15500000014,69
0,-15.54445876288662,-482.50000000000045,2621.4999999999995,3104.0,556.0,1444.0,22.0,3.9568345323741005,-265205.89000000025,70
0,-22.776119402985103,-686.7000000000007,2328.2999999999993,3015.0,562.0,1438.0,27.0,4.804270462633451,-240769.9350000001,71
0,-27.198221092757308,-856.1999999999998,2291.8,3148.0,562.0,1438.0,21.0,3.7366548042704624,-271130.0250000002,72
0,-45.25508607198747,-1445.8999999999999,1749.1000000000001,3195.0,576.0,1424.0,13.0,2.256944444444444,-309215.3200000003,73
0,-53.5509303058972,-1698.1,1472.9,3171.0,603.0,1397.0,19.0,3.150912106135987,-279058.14500000025,74
0,-30.21895313034554,-883.3,2039.7,2923.0,545.0,1455.0,23.0,4.220183486238533,-260286.09000000026,75
0,12.105599999999981,378.2999999999993,3503.2999999999993,3125.0,587.0,1413.0,30.0,5.110732538330494,-224899.5300000002,76
0,-23.023335621139324,-670.8999999999996,2243.1000000000004,2914.0,531.0,1469.0,22.0,4.143126177024483,-265260.3550000003,77
0,-20.409497591190643,-593.0999999999999,2312.9,2906.0,524.0,1476.0,19.0,3.6259541984732824,-278956.26000000024,78
0,-30.93306288032454,-915.0,2043.0,2958.0,540.0,1460.0,23.0,4.2592592592592595,-259933.2000000002,79
0,-35.62540716612378,-1093.7,1976.3,3070.0,548.0,1452.0,24.0,4.37956204379562,-255850.19000000026,80
0,-24.74202308214528,-728.9000000000001,2217.1,2946.0,542.0,1458.0,18.0,3.3210332103321036,-284370.87500000047,81
0,-15.178967374089353,-479.2000000000007,2677.7999999999993,3157.0,580.0,1420.0,23.0,3.9655172413793105,-261313.64000000045,82
0,9.223333333333315,276.6999999999998,3276.7,3000.0,541.0,1459.0,28.0,5.175600739371535,-235713.14500000025,83
