,total_gain,total_income,total_get,total_use,num_bet,num_pass,num_hit,buy_hit_per,total_reward,n_episode
0,-45.72309528545851,-2298.4999999999995,2728.5000000000005,5027.0,928.0,1072.0,35.0,3.771551724137931,-2298.500000000001,142
0,-37.41643727880457,-1903.0000000000005,3182.9999999999995,5086.0,924.0,1076.0,36.0,3.896103896103896,-1903.0,143
0,-32.05414012738852,-1610.3999999999992,3413.600000000001,5024.0,907.0,1093.0,27.0,2.9768467475192946,-1610.4000000000033,144
0,-18.156055900621126,-935.4000000000005,4216.599999999999,5152.0,909.0,1091.0,38.0,4.180418041804181,-935.3999999999978,145
0,-14.16479247597627,-692.7999999999993,4198.200000000001,4891.0,909.0,1091.0,39.0,4.29042904290429,-692.8000000000047,146
0,-39.92244979121098,-2007.7000000000003,3021.2999999999997,5029.0,927.0,1073.0,35.0,3.7756202804746493,-2007.699999999999,147
0,-15.173223722842039,-775.1999999999998,4333.8,5109.0,924.0,1076.0,34.0,3.67965367965368,-775.2000000000025,148
0,-13.227653916956399,-646.6999999999989,4242.300000000001,4889.0,879.0,1121.0,36.0,4.09556313993174,-646.7000000000044,149
0,-24.260583800502587,-1254.9999999999986,3918.0000000000014,5173.0,917.0,1083.0,33.0,3.598691384950927,-1255.0000000000018,150
0,-54.97987117552334,-2731.3999999999996,2236.6000000000004,4968.0,913.0,1087.0,28.0,3.0668127053669223,-2731.4000000000005,151
0,-32.38178976162564,-1657.3000000000002,3460.7,5118.0,944.0,1056.0,33.0,3.4957627118644066,-1657.3000000000047,152
0,-39.9918765231519,-1969.1999999999998,2954.8,4924.0,920.0,1080.0,32.0,3.4782608695652173,-1969.2000000000025,153
0,-38.7645598625167,-2030.1,3206.9,5237.0,924.0,1076.0,34.0,3.67965367965368,-2030.100000000004,154
0,-18.568799836434266,-908.1999999999998,3982.8,4891.0,895.0,1105.0,36.0,4.022346368715084,-908.2000000000007,155
0,-34.407252440725244,-1726.9,3292.1,5019.0,908.0,1092.0,33.0,3.634361233480176,-1726.8999999999996,156
0,-33.11452231872349,-1639.5,3311.5,4951.0,901.0,1099.0,36.0,3.9955604883462823,-1639.4999999999982,157
